Date,Month,Year,Holidays_Count,Days,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,DateTime,Season,IsWeekend,DayName,AvgPollution,MaxPollution,MinPollution,StdPollution,AQI_Category
4,6,2024,0,2,100.2,321.78,29.47,33.24,1.09,76.55,214,2024-06-04,Monsoon,0,Tuesday,93.72166666666665,321.78,1.09,117.23000698057928,Poor
5,6,2024,0,3,174.68,385.98,26.75,33.55,0.84,61.52,287,2024-06-05,Monsoon,0,Wednesday,113.88666666666667,385.98,0.84,146.49177910950044,Poor
6,6,2024,0,4,95.89,192.09,28.02,32.8,0.76,76.98,210,2024-06-06,Monsoon,0,Thursday,71.09,192.09,0.76,68.6413723639031,Poor
7,6,2024,0,5,79.87,283.4,27.39,33.96,0.72,73.87,214,2024-06-07,Monsoon,0,Friday,83.20166666666667,283.4,0.72,102.48947446770653,Poor
8,6,2024,0,6,63.06,240.76,27.02,35.63,0.77,75.39,232,2024-06-08,Monsoon,1,Saturday,73.77166666666666,240.76,0.77,85.99094217803795,Poor
9,6,2024,1,7,60.8,163.39,27.16,36.19,0.78,87.82,146,2024-06-09,Monsoon,1,Sunday,62.68999999999999,163.39,0.78,57.57266365211878,Moderately Polluted
10,6,2024,0,1,59.48,154.34,40.46,36.31,0.8,99.56,127,2024-06-10,Monsoon,0,Monday,65.15833333333335,154.34,0.8,54.32000898993543,Moderately Polluted
11,6,2024,0,2,116.26,488.18,86.85,43.89,1.03,82.55,290,2024-06-11,Monsoon,0,Tuesday,136.46,488.18,1.03,176.85752932798763,Poor
12,6,2024,0,3,84.83,242.7,86.53,40.23,1.02,80.15,207,2024-06-12,Monsoon,0,Wednesday,89.24333333333333,242.7,1.02,82.27288779826965,Poor
13,6,2024,0,4,88.39,227.61,78.79,37.29,0.8,74.52,181,2024-06-13,Monsoon,0,Thursday,84.56666666666668,227.61,0.8,77.28163576598692,Moderately Polluted
14,6,2024,0,5,119.33,292.07,20.66,34.18,0.67,65.9,191,2024-06-14,Monsoon,0,Friday,88.80166666666668,292.07,0.67,107.85961680196472,Moderately Polluted
15,6,2024,0,6,75.45,209.51,20.72,34.55,0.71,66.45,225,2024-06-15,Monsoon,1,Saturday,67.89833333333333,209.51,0.71,74.78658714413078,Poor
16,6,2024,1,7,78.72,214.94,20.82,36.78,0.83,64.98,186,2024-06-16,Monsoon,1,Sunday,69.51166666666667,214.94,0.83,76.69959750003039,Moderately Polluted
17,6,2024,1,1,73.52,190.0,20.71,38.74,0.84,62.7,163,2024-06-17,Monsoon,0,Monday,64.41833333333332,190.0,0.84,67.03513658274044,Moderately Polluted
18,6,2024,0,2,119.43,341.42,20.47,37.67,0.83,50.85,201,2024-06-18,Monsoon,0,Tuesday,95.11166666666668,341.42,0.83,127.26211351642196,Poor
19,6,2024,0,3,136.96,376.58,40.48,35.17,0.76,51.81,353,2024-06-19,Monsoon,0,Wednesday,106.96,376.58,0.76,139.63402264491273,Very Poor
20,6,2024,0,4,54.47,126.55,51.43,33.14,0.82,80.74,173,2024-06-20,Monsoon,0,Thursday,57.85833333333333,126.55,0.82,42.80020439982345,Moderately Polluted
21,6,2024,0,5,75.64,182.23,52.63,33.03,1.11,52.8,163,2024-06-21,Monsoon,0,Friday,66.24,182.23,1.11,62.05276271045472,Moderately Polluted
22,6,2024,0,6,84.39,172.96,54.91,32.99,1.33,56.11,169,2024-06-22,Monsoon,1,Saturday,67.115,172.96,1.33,58.760264720302274,Moderately Polluted
23,6,2024,1,7,76.36,145.92,54.21,33.04,1.23,59.68,155,2024-06-23,Monsoon,1,Sunday,61.74,145.92,1.23,48.67465747183024,Moderately Polluted
24,6,2024,0,1,62.69,127.83,52.71,33.27,1.18,55.03,116,2024-06-24,Monsoon,0,Monday,55.451666666666675,127.83,1.18,41.79988345278808,Moderately Polluted
25,6,2024,0,2,83.78,149.67,52.5,33.84,1.24,53.22,158,2024-06-25,Monsoon,0,Tuesday,62.375,149.67,1.24,50.61947283407838,Moderately Polluted
26,6,2024,0,3,60.63,111.43,52.0,34.95,1.13,40.56,146,2024-06-26,Monsoon,0,Wednesday,50.11666666666667,111.43,1.13,36.316533792016365,Moderately Polluted
27,6,2024,0,4,45.35,68.22,49.09,34.34,0.89,29.85,75,2024-06-27,Monsoon,0,Thursday,37.95666666666666,68.22,0.89,22.570857021093964,Satisfactory
28,6,2024,0,5,203.38,305.14,55.51,36.08,1.12,34.26,192,2024-06-28,Monsoon,0,Friday,105.915,305.14,1.12,120.60186495241271,Moderately Polluted
29,6,2024,0,6,1000.0,391.0,52.22,35.74,1.23,28.38,192,2024-06-29,Monsoon,1,Saturday,251.42833333333337,1000.0,1.23,394.5617752604358,Moderately Polluted
30,6,2024,1,7,58.0,149.27,49.06,35.04,1.0,31.46,186,2024-06-30,Monsoon,1,Sunday,53.97166666666667,149.27,1.0,50.58320844575467,Moderately Polluted
1,7,2024,0,1,55.0,85.25,49.12,35.33,0.82,30.33,85,2024-07-01,Monsoon,0,Monday,42.64166666666666,85.25,0.82,28.15761596205664,Satisfactory
2,7,2024,0,2,37.15,129.17,48.37,35.84,0.9,30.18,128,2024-07-02,Monsoon,0,Tuesday,46.935,129.17,0.9,43.320782425990416,Moderately Polluted
3,7,2024,0,3,31.87,131.83,48.71,35.07,1.02,30.14,122,2024-07-03,Monsoon,0,Wednesday,46.440000000000005,131.83,1.02,44.64713473449333,Moderately Polluted
4,7,2024,0,4,39.3,89.27,47.7,35.15,0.9,30.15,60,2024-07-04,Monsoon,0,Thursday,40.41166666666667,89.27,0.9,28.759871638563805,Satisfactory
5,7,2024,0,5,22.78,62.75,46.9,35.32,0.85,30.4,88,2024-07-05,Monsoon,0,Friday,33.166666666666664,62.75,0.85,21.110751447228655,Satisfactory
6,7,2024,0,6,14.74,123.29,46.63,35.41,0.78,30.36,64,2024-07-06,Monsoon,1,Saturday,41.86833333333333,123.29,0.78,43.0128136334589,Satisfactory
7,7,2024,1,7,11.53,77.71,45.99,35.66,0.68,30.22,76,2024-07-07,Monsoon,1,Sunday,33.63166666666667,77.71,0.68,27.150239348239023,Satisfactory
8,7,2024,0,1,14.12,81.54,46.24,35.67,0.69,30.27,58,2024-07-08,Monsoon,0,Monday,34.755,81.54,0.69,28.028276258093364,Satisfactory
9,7,2024,0,2,50.66,121.38,53.32,35.86,1.18,30.2,105,2024-07-09,Monsoon,0,Tuesday,48.76666666666666,121.38,1.18,40.18160706923837,Moderately Polluted
10,7,2024,0,3,62.21,178.49,54.44,35.96,1.76,30.56,140,2024-07-10,Monsoon,0,Wednesday,60.56999999999999,178.49,1.76,61.49839217410485,Moderately Polluted
11,7,2024,0,4,34.43,120.46,50.73,36.0,1.09,31.76,108,2024-07-11,Monsoon,0,Thursday,45.745,120.46,1.09,40.04953170762425,Moderately Polluted
12,7,2024,0,5,24.39,100.11,48.13,35.98,0.74,37.25,99,2024-07-12,Monsoon,0,Friday,41.1,100.11,0.74,33.108281743394656,Satisfactory
13,7,2024,0,6,27.19,98.64,49.9,36.22,0.95,40.64,96,2024-07-13,Monsoon,1,Saturday,42.25666666666666,98.64,0.95,32.279408090401326,Satisfactory
14,7,2024,1,7,33.96,108.45,49.54,36.35,1.01,40.7,97,2024-07-14,Monsoon,1,Sunday,45.001666666666665,108.45,1.01,35.204625501014306,Satisfactory
15,7,2024,0,1,22.2,40.0,48.38,36.37,0.93,40.5,61,2024-07-15,Monsoon,0,Monday,31.396666666666672,48.38,0.93,17.221220243254155,Satisfactory
16,7,2024,0,2,29.96,72.82,46.26,36.63,0.9,40.61,58,2024-07-16,Monsoon,0,Tuesday,37.86333333333334,72.82,0.9,23.36787766714527,Satisfactory
17,7,2024,1,3,21.48,74.96,46.98,36.57,0.81,40.6,77,2024-07-17,Monsoon,0,Wednesday,36.9,74.96,0.81,24.91679513902219,Satisfactory
18,7,2024,0,4,23.33,84.65,48.2,36.61,1.0,40.69,71,2024-07-18,Monsoon,0,Thursday,39.080000000000005,84.65,1.0,27.80877990851091,Satisfactory
19,7,2024,0,5,31.92,106.91,50.23,37.43,1.17,40.73,98,2024-07-19,Monsoon,0,Friday,44.73166666666666,106.91,1.17,34.720201852331826,Satisfactory
20,7,2024,0,6,29.1,113.3,48.95,38.25,0.95,40.78,61,2024-07-20,Monsoon,1,Saturday,45.22166666666667,113.3,0.95,37.24723099327877,Satisfactory
21,7,2024,1,7,26.59,91.06,47.88,38.62,0.91,40.86,95,2024-07-21,Monsoon,1,Sunday,40.98666666666667,91.06,0.91,29.57660268973884,Satisfactory
22,7,2024,0,1,18.62,66.9,47.46,37.71,0.92,48.36,72,2024-07-22,Monsoon,0,Monday,36.66166666666667,66.9,0.92,23.545187547918722,Satisfactory
23,7,2024,0,2,27.54,81.92,49.68,33.05,0.92,55.73,75,2024-07-23,Monsoon,0,Tuesday,41.47333333333333,81.92,0.92,27.62679110332336,Satisfactory
24,7,2024,0,3,23.78,78.8,47.51,28.85,0.66,23.67,71,2024-07-24,Monsoon,0,Wednesday,33.87833333333333,78.8,0.66,26.603408365596064,Satisfactory
25,7,2024,0,4,25.12,75.27,45.17,37.6,0.61,55.5,90,2024-07-25,Monsoon,0,Thursday,39.87833333333334,75.27,0.61,25.64998823911361,Satisfactory
26,7,2024,0,5,29.09,86.08,34.46,37.42,0.65,36.08,66,2024-07-26,Monsoon,0,Friday,37.296666666666674,86.08,0.65,27.566948809519467,Satisfactory
27,7,2024,0,6,26.31,95.5,33.88,36.42,0.67,29.93,110,2024-07-27,Monsoon,1,Saturday,37.11833333333333,95.5,0.67,31.357189553062096,Moderately Polluted
28,7,2024,1,7,20.81,76.48,33.92,36.31,0.62,28.52,72,2024-07-28,Monsoon,1,Sunday,32.77666666666667,76.48,0.62,24.976567151365433,Satisfactory
29,7,2024,0,1,24.23,79.56,35.94,36.26,0.54,50.37,73,2024-07-29,Monsoon,0,Monday,37.81666666666667,79.56,0.54,26.38251137906827,Satisfactory
30,7,2024,0,2,26.71,95.99,33.47,35.57,0.57,39.85,93,2024-07-30,Monsoon,0,Tuesday,38.69333333333333,95.99,0.57,31.363268749712084,Satisfactory
31,7,2024,0,3,23.45,83.63,33.17,36.39,0.52,47.8,95,2024-07-31,Monsoon,0,Wednesday,37.49333333333333,83.63,0.52,27.63682519152058,Satisfactory
1,8,2024,0,4,10.9,44.1,33.52,36.84,0.56,46.13,55,2024-08-01,Monsoon,0,Thursday,28.675,46.13,0.56,18.650215816445666,Satisfactory
2,8,2024,0,5,20.71,69.78,34.2,36.97,0.63,42.62,72,2024-08-02,Monsoon,0,Friday,34.15166666666667,69.78,0.63,23.036565209828193,Satisfactory
3,8,2024,0,6,18.74,61.84,35.11,37.14,0.52,33.3,62,2024-08-03,Monsoon,1,Saturday,31.10833333333333,61.84,0.52,20.44629493738821,Satisfactory
4,8,2024,1,7,14.39,52.32,33.61,37.08,0.46,29.08,60,2024-08-04,Monsoon,1,Sunday,27.823333333333334,52.32,0.46,18.166142867066377,Satisfactory
5,8,2024,0,1,13.15,49.18,33.04,37.03,0.45,35.48,46,2024-08-05,Monsoon,0,Monday,28.054999999999996,49.18,0.45,17.83811733339592,Good
6,8,2024,0,2,15.28,49.9,34.9,37.35,0.48,35.45,50,2024-08-06,Monsoon,0,Tuesday,28.893333333333327,49.9,0.48,17.80171639664745,Good
7,8,2024,0,3,11.7,39.39,35.57,36.78,0.48,29.37,47,2024-08-07,Monsoon,0,Wednesday,25.548333333333332,39.39,0.48,15.830215938725116,Good
8,8,2024,0,4,14.64,55.45,34.93,36.33,0.51,29.81,54,2024-08-08,Monsoon,0,Thursday,28.611666666666668,55.45,0.51,19.00598475919274,Satisfactory
9,8,2024,0,5,13.89,50.56,33.62,35.61,0.5,32.32,52,2024-08-09,Monsoon,0,Friday,27.75,50.56,0.5,17.731777124699036,Satisfactory
10,8,2024,0,6,17.06,62.46,35.28,35.75,0.57,29.54,58,2024-08-10,Monsoon,1,Saturday,30.11,62.46,0.57,20.72824160414964,Satisfactory
11,8,2024,1,7,9.61,35.52,36.42,35.81,0.55,25.86,47,2024-08-11,Monsoon,1,Sunday,23.96166666666667,36.42,0.55,15.40693534310658,Good
12,8,2024,0,1,13.45,44.33,35.31,34.65,0.47,26.16,45,2024-08-12,Monsoon,0,Monday,25.728333333333335,44.33,0.47,16.163871339090356,Good
13,8,2024,0,2,14.49,42.72,41.39,35.34,0.59,31.71,50,2024-08-13,Monsoon,0,Tuesday,27.706666666666667,42.72,0.59,16.71479663850765,Good
14,8,2024,0,3,24.66,72.63,43.01,45.61,0.7,32.13,57,2024-08-14,Monsoon,0,Wednesday,36.456666666666656,72.63,0.7,23.965226196860037,Satisfactory
15,8,2024,1,4,15.97,57.11,44.38,35.05,0.62,27.99,68,2024-08-15,Monsoon,0,Thursday,30.186666666666667,57.11,0.62,20.15487699458041,Satisfactory
16,8,2024,0,5,15.37,45.43,44.28,36.21,0.5,27.77,55,2024-08-16,Monsoon,0,Friday,28.26,45.43,0.5,17.616251587667563,Satisfactory
17,8,2024,0,6,13.74,59.91,46.1,35.45,0.6,29.61,58,2024-08-17,Monsoon,1,Saturday,30.90166666666666,59.91,0.6,21.482747884445942,Satisfactory
18,8,2024,1,7,0.05,63.19,44.26,34.67,0.58,26.63,67,2024-08-18,Monsoon,1,Sunday,28.230000000000004,63.19,0.05,24.826723505126484,Satisfactory
19,8,2024,0,1,0.05,52.55,43.72,35.36,0.56,24.83,58,2024-08-19,Monsoon,0,Monday,26.17833333333333,52.55,0.05,22.037625477048717,Satisfactory
20,8,2024,0,2,20.47,43.14,43.62,36.12,0.55,27.09,55,2024-08-20,Monsoon,0,Tuesday,28.498333333333335,43.62,0.55,16.423640785972722,Satisfactory
21,8,2024,0,3,10.62,67.21,43.56,36.0,0.54,29.75,59,2024-08-21,Monsoon,0,Wednesday,31.279999999999998,67.21,0.54,23.825053200360326,Satisfactory
22,8,2024,0,4,22.3,71.42,43.23,36.64,0.52,30.64,77,2024-08-22,Monsoon,0,Thursday,34.125,71.42,0.52,23.500702755449677,Satisfactory
23,8,2024,0,5,13.71,53.82,42.17,35.83,0.55,28.32,63,2024-08-23,Monsoon,0,Friday,29.066666666666666,53.82,0.55,19.38944317577652,Satisfactory
24,8,2024,0,6,22.21,40.0,43.35,35.82,0.64,30.42,55,2024-08-24,Monsoon,1,Saturday,28.74,43.35,0.64,15.655282814436793,Satisfactory
25,8,2024,1,7,15.18,69.35,40.45,36.39,0.53,34.6,51,2024-08-25,Monsoon,1,Sunday,32.75,69.35,0.53,23.50470335911517,Satisfactory
26,8,2024,1,1,18.7,65.53,41.97,37.89,0.52,32.8,65,2024-08-26,Monsoon,0,Monday,32.90166666666667,65.53,0.52,22.00907214461043,Satisfactory
27,8,2024,0,2,13.17,52.0,41.81,36.99,0.51,31.38,55,2024-08-27,Monsoon,0,Tuesday,29.31,52.0,0.51,19.101272208939385,Satisfactory
28,8,2024,0,3,12.69,49.17,43.07,37.83,0.56,29.94,54,2024-08-28,Monsoon,0,Wednesday,28.876666666666665,49.17,0.56,18.753158311779558,Satisfactory
29,8,2024,0,4,17.9,53.32,48.45,37.65,0.69,29.83,56,2024-08-29,Monsoon,0,Thursday,31.30666666666666,53.32,0.69,19.68765162904572,Satisfactory
30,8,2024,0,5,34.21,127.86,51.89,38.86,0.82,31.49,107,2024-08-30,Monsoon,0,Friday,47.52166666666667,127.86,0.82,42.81031437243444,Moderately Polluted
31,8,2024,0,6,20.83,72.92,42.14,39.56,0.56,25.27,82,2024-08-31,Monsoon,1,Saturday,33.54666666666667,72.92,0.56,24.40738385543741,Satisfactory
1,9,2024,1,7,19.86,70.78,41.2,39.01,0.55,28.19,68,2024-09-01,Monsoon,1,Sunday,33.265,70.78,0.55,23.575688112969257,Satisfactory
2,9,2024,0,1,20.73,81.61,43.19,38.4,0.6,19.45,73,2024-09-02,Monsoon,0,Monday,33.99666666666666,81.61,0.6,27.83481105857675,Satisfactory
3,9,2024,0,2,24.91,94.23,42.87,45.7,0.6,17.86,98,2024-09-03,Monsoon,0,Tuesday,37.69499999999999,94.23,0.6,32.310955881867685,Satisfactory
4,9,2024,0,3,13.79,48.6,43.45,51.25,0.61,16.85,66,2024-09-04,Monsoon,0,Wednesday,29.09166666666667,51.25,0.61,21.321037889058466,Satisfactory
5,9,2024,0,4,20.25,83.77,43.29,54.42,0.65,28.52,66,2024-09-05,Monsoon,0,Thursday,38.48333333333334,83.77,0.65,28.9518466883663,Satisfactory
6,9,2024,0,5,20.73,83.24,45.21,54.42,0.68,22.49,97,2024-09-06,Monsoon,0,Friday,37.79500000000001,83.24,0.68,29.324397180504835,Satisfactory
7,9,2024,0,6,14.57,58.85,42.02,53.89,0.54,25.89,70,2024-09-07,Monsoon,1,Saturday,32.626666666666665,58.85,0.54,22.930361241521396,Satisfactory
8,9,2024,1,7,20.18,79.75,41.14,54.43,0.62,23.83,68,2024-09-08,Monsoon,1,Sunday,36.65833333333333,79.75,0.62,28.027387617590527,Satisfactory
9,9,2024,0,1,25.25,87.97,42.89,56.0,0.65,23.6,88,2024-09-09,Monsoon,0,Monday,39.39333333333334,87.97,0.65,30.325598867403535,Satisfactory
10,9,2024,0,2,23.61,84.44,45.25,54.9,0.66,26.52,91,2024-09-10,Monsoon,0,Tuesday,39.230000000000004,84.44,0.66,29.04791489935207,Satisfactory
11,9,2024,0,3,18.22,59.87,44.96,60.11,0.61,21.98,66,2024-09-11,Monsoon,0,Wednesday,34.29166666666667,60.11,0.61,24.408937229356518,Satisfactory
12,9,2024,0,4,10.48,29.85,48.19,35.34,0.33,22.76,59,2024-09-12,Monsoon,0,Thursday,24.491666666666664,48.19,0.33,17.269167225626912,Satisfactory
13,9,2024,0,5,9.05,28.3,17.28,36.61,0.36,24.35,45,2024-09-13,Monsoon,0,Friday,19.325000000000003,36.61,0.36,13.221205315704012,Good
14,9,2024,0,6,18.02,69.43,13.07,38.49,0.36,23.89,50,2024-09-14,Monsoon,1,Saturday,27.210000000000008,69.43,0.36,24.191351347124037,Good
15,9,2024,1,7,22.27,95.03,24.92,38.54,0.41,23.24,86,2024-09-15,Monsoon,1,Sunday,34.068333333333335,95.03,0.41,32.27800949046683,Satisfactory
16,9,2024,1,1,32.06,135.17,42.69,39.29,0.48,22.25,110,2024-09-16,Monsoon,0,Monday,45.32333333333332,135.17,0.48,46.5510007053196,Moderately Polluted
17,9,2024,0,2,41.81,151.99,42.71,39.9,0.62,23.8,144,2024-09-17,Monsoon,0,Tuesday,50.13833333333334,151.99,0.62,52.438344526373704,Moderately Polluted
18,9,2024,0,3,23.14,89.24,36.47,38.84,0.52,22.1,116,2024-09-18,Monsoon,0,Wednesday,35.05166666666667,89.24,0.52,29.848980161249504,Moderately Polluted
19,9,2024,0,4,22.65,76.59,34.49,39.19,0.5,25.02,48,2024-09-19,Monsoon,0,Thursday,33.07333333333334,76.59,0.5,25.170001721626218,Good
20,9,2024,0,5,22.15,102.82,42.55,40.17,0.58,24.3,96,2024-09-20,Monsoon,0,Friday,38.76166666666667,102.82,0.58,34.82163661671672,Satisfactory
21,9,2024,0,6,28.07,134.54,39.37,40.61,0.54,36.27,110,2024-09-21,Monsoon,1,Saturday,46.56666666666666,134.54,0.54,45.592068023579124,Moderately Polluted
22,9,2024,1,7,32.31,181.02,35.68,41.64,0.47,27.28,196,2024-09-22,Monsoon,1,Sunday,53.066666666666684,181.02,0.47,64.29171195937053,Moderately Polluted
23,9,2024,0,1,48.77,207.37,47.71,50.28,0.48,18.59,167,2024-09-23,Monsoon,0,Monday,62.199999999999996,207.37,0.48,73.91607511225146,Moderately Polluted
24,9,2024,0,2,73.68,177.62,99.14,53.89,0.53,28.32,146,2024-09-24,Monsoon,0,Tuesday,72.19666666666666,177.62,0.53,62.03004067922789,Moderately Polluted
25,9,2024,0,3,56.54,208.24,42.72,39.75,0.65,20.95,190,2024-09-25,Monsoon,0,Wednesday,61.474999999999994,208.24,0.65,74.47147286041817,Moderately Polluted
26,9,2024,0,4,21.46,79.34,37.3,40.23,0.44,18.73,96,2024-09-26,Monsoon,0,Thursday,32.916666666666664,79.34,0.44,26.888937998118607,Satisfactory
27,9,2024,0,5,16.78,67.44,41.15,40.23,0.4,17.76,72,2024-09-27,Monsoon,0,Friday,30.626666666666665,67.44,0.4,23.787049978226946,Satisfactory
28,9,2024,0,6,17.22,66.29,35.21,40.09,0.34,20.35,62,2024-09-28,Monsoon,1,Saturday,29.916666666666668,66.29,0.34,22.724617195162313,Satisfactory
29,9,2024,1,7,21.07,76.13,34.51,41.16,0.37,18.7,66,2024-09-29,Monsoon,1,Sunday,31.989999999999995,76.13,0.37,25.824305605378818,Satisfactory
30,9,2024,0,1,36.45,145.96,34.01,41.5,0.43,19.12,125,2024-09-30,Monsoon,0,Monday,46.245000000000005,145.96,0.43,51.0803550300896,Moderately Polluted
1,10,2024,0,2,43.28,173.74,37.98,41.38,0.45,22.37,136,2024-10-01,Autumn,0,Tuesday,53.199999999999996,173.74,0.45,61.20900293257522,Moderately Polluted
2,10,2024,1,3,46.89,194.03,47.56,42.69,0.61,16.56,162,2024-10-02,Autumn,0,Wednesday,58.05666666666667,194.03,0.61,69.25582882809697,Moderately Polluted
3,10,2024,0,4,42.74,174.49,45.52,41.37,0.5,26.87,156,2024-10-03,Autumn,0,Thursday,55.248333333333335,174.49,0.5,60.77004506059435,Moderately Polluted
4,10,2024,0,5,49.71,191.81,52.03,42.0,0.57,31.99,174,2024-10-04,Autumn,0,Friday,61.35166666666667,191.81,0.57,66.59249820112372,Moderately Polluted
5,10,2024,0,6,31.53,135.43,44.8,41.82,0.44,31.67,123,2024-10-05,Autumn,1,Saturday,47.615,135.43,0.44,45.80705480600122,Moderately Polluted
6,10,2024,1,7,35.06,141.96,46.27,41.56,0.42,32.54,136,2024-10-06,Autumn,1,Sunday,49.63500000000001,141.96,0.42,48.01504003955428,Moderately Polluted
7,10,2024,0,1,32.6,126.42,44.17,42.23,0.39,30.17,109,2024-10-07,Autumn,0,Monday,45.99666666666666,126.42,0.39,42.41546683306299,Moderately Polluted
8,10,2024,0,2,45.7,182.41,47.48,42.74,0.45,30.12,150,2024-10-08,Autumn,0,Tuesday,58.150000000000006,182.41,0.45,63.343252205740114,Moderately Polluted
9,10,2024,0,3,38.47,125.69,39.46,41.44,0.38,43.15,71,2024-10-09,Autumn,0,Wednesday,48.09833333333333,125.69,0.38,41.31259150267224,Satisfactory
10,10,2024,0,4,38.41,143.53,39.37,40.79,0.37,40.89,116,2024-10-10,Autumn,0,Thursday,50.56,143.53,0.37,48.21671369971205,Moderately Polluted
11,10,2024,0,5,37.67,165.87,35.55,39.34,0.4,31.9,151,2024-10-11,Autumn,0,Friday,51.788333333333334,165.87,0.4,57.73890384018966,Moderately Polluted
12,10,2024,1,6,43.78,190.88,38.04,39.48,0.47,31.87,162,2024-10-12,Autumn,1,Saturday,57.42000000000001,190.88,0.47,67.21778663419377,Moderately Polluted
13,10,2024,1,7,63.38,259.97,42.17,39.39,0.75,31.73,171,2024-10-13,Autumn,1,Sunday,72.89833333333334,259.97,0.75,93.8654991818968,Moderately Polluted
14,10,2024,0,1,41.42,197.37,40.25,41.16,0.38,38.76,180,2024-10-14,Autumn,0,Monday,59.89000000000001,197.37,0.38,69.23344683027128,Moderately Polluted
15,10,2024,0,2,62.29,254.67,43.23,41.91,0.63,34.62,189,2024-10-15,Autumn,0,Tuesday,72.89166666666667,254.67,0.63,91.30378402162017,Moderately Polluted
16,10,2024,0,3,64.87,275.31,46.13,44.82,0.77,28.4,227,2024-10-16,Autumn,0,Wednesday,76.71666666666665,275.31,0.77,99.63432494209346,Poor
17,10,2024,0,4,84.94,319.32,53.36,47.1,0.98,30.78,291,2024-10-17,Autumn,0,Thursday,89.41333333333334,319.32,0.98,115.95315375903608,Poor
18,10,2024,0,5,94.63,358.14,67.09,48.03,1.3,27.77,320,2024-10-18,Autumn,0,Friday,99.49333333333333,358.14,1.3,130.69534661443254,Very Poor
19,10,2024,0,6,80.8,290.52,57.74,47.24,0.99,30.53,252,2024-10-19,Autumn,1,Saturday,84.63666666666667,290.52,0.99,104.35411303186216,Poor
20,10,2024,1,7,82.89,308.86,45.74,47.36,0.91,22.91,256,2024-10-20,Autumn,1,Sunday,84.77833333333335,308.86,0.91,113.13873809030515,Poor
21,10,2024,0,1,80.43,297.37,38.56,47.46,0.85,23.24,239,2024-10-21,Autumn,0,Monday,81.31833333333334,297.37,0.85,109.08897202131234,Poor
22,10,2024,0,2,97.62,337.68,45.57,47.41,0.96,24.08,307,2024-10-22,Autumn,0,Tuesday,92.22000000000001,337.68,0.96,124.44707903361976,Very Poor
23,10,2024,0,3,101.62,355.09,34.92,48.11,0.92,28.1,300,2024-10-23,Autumn,0,Wednesday,94.79333333333334,355.09,0.92,131.77656175005728,Poor
24,10,2024,0,4,70.34,252.26,33.3,47.8,0.76,34.04,225,2024-10-24,Autumn,0,Thursday,73.08333333333334,252.26,0.76,90.65187337648717,Poor
25,10,2024,0,5,66.3,256.32,34.9,47.45,0.74,37.99,229,2024-10-25,Autumn,0,Friday,73.95,256.32,0.74,91.8665527817388,Poor
26,10,2024,0,6,97.53,315.31,37.74,48.21,0.85,44.42,228,2024-10-26,Autumn,1,Saturday,90.67666666666668,315.31,0.85,114.29901166093549,Poor
27,10,2024,1,7,117.78,371.78,61.47,49.69,1.37,44.82,323,2024-10-27,Autumn,1,Sunday,107.81833333333334,371.78,1.37,134.61211318698875,Very Poor
28,10,2024,0,1,85.48,264.15,47.52,47.59,0.91,44.31,236,2024-10-28,Autumn,0,Monday,81.66000000000001,264.15,0.91,93.33711159019224,Poor
29,10,2024,0,2,86.22,281.09,58.58,44.9,1.06,41.74,234,2024-10-29,Autumn,0,Tuesday,85.59833333333331,281.09,1.06,99.67347298387202,Poor
30,10,2024,0,3,117.66,343.83,61.66,42.74,1.05,40.17,298,2024-10-30,Autumn,0,Wednesday,101.18499999999999,343.83,1.05,124.80057191375366,Poor
31,10,2024,1,4,115.05,314.05,34.67,43.49,1.02,37.12,268,2024-10-31,Autumn,0,Thursday,90.89999999999999,314.05,1.02,115.55030835095162,Poor
1,11,2024,0,5,126.23,336.84,29.76,43.65,0.83,32.24,275,2024-11-01,Autumn,0,Friday,94.92500000000001,336.84,0.83,125.82666756296139,Poor
2,11,2024,0,6,106.27,304.82,42.6,43.85,0.9,32.29,258,2024-11-02,Autumn,1,Saturday,88.455,304.82,0.9,111.39466751151062,Poor
3,11,2024,1,7,104.28,311.28,39.59,43.8,0.91,32.29,275,2024-11-03,Autumn,1,Sunday,88.69166666666666,311.28,0.91,114.10658761292734,Poor
4,11,2024,0,1,138.9,393.53,47.7,45.95,1.02,51.05,326,2024-11-04,Autumn,0,Monday,113.02499999999999,393.53,1.02,144.5717832427891,Very Poor
5,11,2024,0,2,181.54,457.6,90.45,61.32,1.53,52.02,337,2024-11-05,Autumn,0,Tuesday,140.74333333333334,457.6,1.53,166.2240551384386,Very Poor
